"ID","Number","Invoice Ref","Created","Updated","Author","Description","Property Ref","Property","Branch","Client Ref","Client","Billing Card Ref","Billing Card Name","Date","Due Date","Days Overdue","Last Reminder Sent At","Subtotal","Tax","Total","Credit Total","Status","Task Ref","Task Name","Task ID","Task Status","Task Cost Centre","Task Category","Task Service Group"
21091,"U0006242","po1487498","2026-03-25 18:43:23","2026-04-16 03:18:02","Jade Ogony","As per accepted defect quote QD-2263 - FIP dated 09-02-2026.","39793","Pickles Auctions - 54 & 68-72 Kingsgrove Road, Belmore, NSW 2192","","646","Pickles Auctions","CO-1779","Pickles Auctions","2026-03-25","2026-04-30","","","520.0000","52.0000","572.0000",0.00,"AUTHORISED","T-32705","AFSS Inspection report Jan 2026 (Quote QD-2263 - FIP)","32705","COMPLETE","","Repair","R DETECTION"
21090,"U0006241","CWO0678521","2026-03-25 18:39:52","2026-04-16 03:18:02","Jade Ogony","Attended site, removed module and cabling, requested to install cable trays which was at extra cost sent through extra under a separate Purchase order, all system has been set to normal operation.","39A478","Labour Council of NSW - 377-383 Sussex Street, Sydney, NSW 2000","","","Unions NSW Property and Services Limited","CO-504","Colliers International","2026-03-25","2026-04-30","","","3864.5700","386.4600","4251.0300",0.00,"PAID","T-34140","39A478 (Service Quote SQ-0571)","34140","COMPLETE","","Repair","R DETECTION"
21089,"U0006240","approved as Capex - ","2026-03-25 18:38:31","2026-04-16 03:18:02","Jade Ogony","As per accepted defect quote QD-2495 dated 09-03-2026.","39235","Space 207 - 207 Pacific Highway, St Leonards, NSW 2065","","","Altis Bulky Retail ATF Altis Bulky Sub Trust 4 The Trust Company (Australia) LTD ACF Altis Bulky Sub Trust 4","CO-070","Knight Frank Australia Pty","2026-03-25","2026-04-30","","","7602.2100","760.2200","8362.4300",0.00,"AUTHORISED","T-34387","Critical defect repairs - OWS Failure (Quote QD-2495)","34387","COMPLETE","","Repair","R DETECTION"
21088,"U0006239","PO- 4129520","2026-03-25 18:35:53","2026-04-16 03:18:02","Jade Ogony","","39233","The Kitchenary - 27 Holbeche Road, Arndell Park, NSW 2148","","72","The Kitchenary Pty Ltd","CO-2161","The Kitchenary Pty Ltd","2026-03-25","2026-04-30","","","680.0000","68.0000","748.0000",0.00,"AUTHORISED","T-34454","39233 (Service Quote SQ-0649)","34454","COMPLETE","","Repair","R DETECTION"
20906,"U0006191","WO 338575 PO 591556","2026-03-24 14:26:59","2026-04-16 03:18:03","Jamie Wright","Found all wips were ringing found system fault on EWIS while looking fault cleared phone stopped ringing system now normal","39A428","Goodman AU820 - City West Office Park - Building A (Channel 10) -1-31 Saunders Street PYRMONT, NSW, 2009,","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2026-03-24","2026-04-30","","","460.0000","46.0000","506.0000",0.00,"PAID","T-35872","Raj has called requesting attendance to attend to Network 10 building and investigate ewis wip phon…","35872","COMPLETE","","Callout","R DETECTION"
20897,"U0006182","PO6920464_201010","2026-03-24 11:13:16","2026-04-16 03:18:04","Jamie Wright","As per accepted defect quote QD-2208 - FIP dated 29-01-2026.","39A626","20 Eastern Creek Drive, Eastern Creek, NSW 2766","","CBRE1","Bieson Pty Ltd C/- CBRE Pty Ltd CBRE","CO-031","Charter Hall Holdings Pty Ltd","2026-03-24","2026-04-30","","","1219.4700","121.9500","1341.4200",0.00,"AUTHORISED","T-34785","Monthly Battery Faults (Quote QD-2208 - FIP)","34785","COMPLETE","","Repair","R DETECTION"
20895,"U0006180","Work Order No: 33596","2026-03-24 10:51:26","2026-04-16 03:18:04","Jamie Wright","Attended site, located faulty detectors, required to run cable due break and replaced faulty detectors in the ceiling, conducted test to confirm correct operation","39A429","Goodman - AU821 City West Office Park - Buildings B & C 33-35 Saunders Street PYRMONT, 2009,","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2026-03-24","2026-04-30","","","2540.0000","254.0000","2794.0000",0.00,"PAID","T-33895","Replace faulty detectors","33895","COMPLETE","","Callout","R DETECTION"
20893,"U0006178","Work Order No: 33580","2026-03-24 10:44:06","2026-04-16 03:18:04","Jamie Wright","As per accepted defect quote QD-2438 dated 02-03-2026.","39A416 AU019","Goodman AU019 - Transtech Business Park - 12 Mars Road, Lane Cove West, NSW 2066","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2026-03-24","2026-04-30","","","1569.3000","156.9300","1726.2300",0.00,"PAID","T-33547","FIP Charger card failure Unit 4-7 (Quote QD-2438)","33547","COMPLETE","","Repair","R DETECTION"
20892,"U0006177","Work Order No: 33503","2026-03-24 10:31:10","2026-04-16 03:18:04","Jamie Wright","As per accepted defect quote QD-2405 dated 25-02-2026.","39418 BG A AU543","Goodman AU543 - Zirco Data - 15-23 Quarry Road, Erskine Park, NSW 2759","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2026-03-24","2026-04-30","","","467.0300","46.7000","513.7300",0.00,"AUTHORISED","T-32676","FIP Monthly Battery defect (Quote QD-2405)","32676","COMPLETE","","Repair","R DETECTION"
20891,"U0006176","WO: 336332  PO: 587296 CO RQD ","2026-03-24 10:29:00","2026-04-16 03:18:04","Jamie Wright","Checked system due to an alarm last night found Wagner and cleaning area had an alarm unable to find cause system all normal","39A501 AU870","Goodman AU870 - Chep - 13-15 Interchange Drive, Eastern Creek - NSW 2766","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2026-03-24","2026-04-30","","","460.0000","46.0000","506.0000",0.00,"AUTHORISED","T-33997","Fire Alarm activate 6/3 12am","33997","COMPLETE","","Callout","R DETECTION"
20890,"U0006175","Work Order No: 33503","2026-03-24 10:26:13","2026-04-16 03:18:04","Jamie Wright","As per accepted defect quote QD-2410 dated 25-02-2026.","39447 AU543 BLD E","Goodman AU543 - Packcentre Shed 2 - 33-83 Quarry Road, Erskine Park, NSW 2759","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2026-03-24","2026-04-30","","","418.7900","41.8800","460.6700",0.00,"PAID","T-32677","FIP Monthly defect repairs (Quote QD-2410)","32677","COMPLETE","","Repair","R DETECTION"
20791,"U0006162","PO RQD ","2026-03-23 11:28:53","2026-04-16 03:18:04","Dean Shaw","","39A415 B AU002","Goodman AU002 - Slough Business Park - Block B Units 11-20 - 2 Slough Avenue, Silverwater, NSW, 2128","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2026-03-23","2026-04-30","","","590.0000","59.0000","649.0000",0.00,"AUTHORISED","T-35838","Peter has called requesting technician to disconnect the batteries to the fire indicator panels for…","35838","PERFORMED","","Callout","R DETECTION"
20498,"U0006120","31664821","2026-03-19 08:26:04","2026-04-16 03:18:17","Jamie Wright","Replaced Batteries as per report","39A337","(ROC) Rail Operations Centre - Mandible & Wyndham Street, Alexandria, NSW 2015","","1002","Sydney Trains","CO-2217","Sydney Trains ( Transport for NSW)","2026-03-19","2026-04-30","","","4110.0000","411.0000","4521.0000",0.00,"AUTHORISED","T-35344","Replacement of batteries require urgent attention","35344","COMPLETE","","Callout","R DETECTION"
20497,"U0006119","31660491","2026-03-19 08:22:48","2026-04-16 03:18:17","Jamie Wright","16/3/26 Nick H
Checked FIP and found main FIP charger fault was going in and out of fault. Was unable to disable zone. Batteries are dated 11/24.","39A337","(ROC) Rail Operations Centre - Mandible & Wyndham Street, Alexandria, NSW 2015","","1002","Sydney Trains","CO-2217","Sydney Trains ( Transport for NSW)","2026-03-19","2026-04-30","","","580.0000","58.0000","638.0000",0.00,"AUTHORISED","T-35248","Duct probe fault","35248","COMPLETE","","Callout","R DETECTION"
20462,"U0006114","Work Order No: 33124","2026-03-18 15:42:23","2026-04-16 03:18:17","Jamie Wright","As per accepted defect quote QD-1079 dated 14-07-2025.
Replaced 2x 12ah batteries with new first floor office SFIP.
Replaced 2x 26aH batteries with new rear warehouse SFIP.","39A577 AU099","Goodman AU099 - 31 Heathcote Road, Moorebank, NSW, 2170","","","Goodman Property Services (Aust) Pty Limited  SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2026-03-18","2026-04-30","","","712.2000","71.2200","783.4200",0.00,"PAID","T-29776","Monthly Defect July 2025 - Batteries (Quote QD-1079)","29776","COMPLETE","","Repair","R DETECTION"
19946,"U0006076","RQD PO ","2026-03-13 14:17:33","2026-04-16 03:18:18","Jamie Wright","Completed all the requested works as required","39A695","Goodman - AU881- 65 Epping Road, Macquarie Park, NSW 2113","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-2472","JXB Projects ( Formerly Sheldon Cons)","2026-03-13","2026-04-30","","","4480.6100","448.0600","4928.6700",0.00,"AUTHORISED","T-19344","Installation of electric magnet lock (Quote QD-1481)","19344","COMPLETE","","Repair","R DETECTION"
19940,"U0006070","Work Order No: 33566","2026-03-13 13:30:19","2026-04-16 03:18:18","Jamie Wright","As per accepted defect quote QD-1426 dated 10-09-2025.","39A116 AU106","Goodman AU106 - M5 Industry Park - Building 1 -  1 Moorebank Avenue, Moorebank, NSW 2170","","","Goodman Property Services (Aust) Pty Limited  SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2026-03-13","2026-04-30","","","5784.5600","578.4600","6363.0200",0.00,"PAID","T-33870","Supply and install Speakers as request (Quote QD-1426)","33870","COMPLETE","","Repair","R DETECTION"
19938,"U0006068","Small Works Order No: u260380","2026-03-13 13:25:21","2026-04-16 03:18:18","Jamie Wright","As per accepted defect quote QD-1139 dated 31-07-2025.
Replaced Wagner device D21 & D22 system now working photos in documents","39A537","Coles CFC - 154 Cowpasture Road, Wetherill Park, NSW 2164","","","The Trustee for Charter Hall Prime Industrial Fund C/- CBRE Pty Ltd CBRE","CO-031","Charter Hall Holdings Pty Ltd","2026-03-13","2026-04-30","","","7039.5000","703.9500","7743.4500",0.00,"PAID","T-32379","FIP Fault rectification (Quote QD-1139)","32379","COMPLETE","","Repair","R DETECTION"
19937,"U0006067","Roshella Gastardo","2026-03-13 13:23:38","2026-04-16 03:18:18","Jamie Wright","Alarm tested fire system for evacuation drill as per report","39875","Costco Casula - 20 Parkers Farm Place, Casula, 2170 NSW","","","Costco Wholesale Australia New Zealand","CO-1742","Costco Wholesale Australia Pty Ltd","2026-03-13","2026-04-30","","","460.0000","46.0000","506.0000",0.00,"PAID","T-32375","Tuesday, 10 March 2026 at 7am for an evacuation drill","32375","COMPLETE","","Callout","R DETECTION"
19935,"U0006065","","2026-03-13 13:22:06","2026-04-16 03:18:18","Jamie Wright","Alarm zone 10 - reset by brigade /others .

Unable to locate detector
In alarm - being a conventional cct.

Heat detector alarm on another zone under awning entry - recommend replacing to high temp heat if Re triggers

Left zone 10 isolated , will check next revisit

3/3 reistated zone 10","39961","Pickles Auctions - 36-40 Harp Street, Belmore, NSW 2192","","646","Pickles Auctions","CO-1779","Pickles Auctions","2026-03-13","2026-04-30","","","850.0000","85.0000","935.0000",0.00,"AUTHORISED","T-23674","Zone 10 Isolated Alarm","23674","COMPLETE","","Callout","R DETECTION"
19933,"U0006063","RQD NEW PO ","2026-03-13 13:19:42","2026-04-16 03:18:18","Jamie Wright","As per accepted defect quote QD-0312 dated 20-01-2025.
Installed new detector and new speaker on other side of auto door. Installed fire trip module on storeroom wall next to access control modules. Ran fire trip cable to auto door in the corner of wall above ceiling tile - ready for door contractor to terminate. Connected turnstile trip cable to fire trip module. Both normally open contacts.
Programmed FIP. System normal.","39715","Volkswagen - 24 Muir Road, Chullora, NSW 2190","","","VOLKSWAGEN FINANCIAL SERVICES AUSTRALIA","CO-1763","Volkswagen Group Australia","2026-03-13","2026-04-30","","","4464.5800","446.4600","4911.0400",0.00,"AUTHORISED","T-10415","Level 1 - Installation/Relocation detectors (SQ-0556)","10415","COMPLETE","","Repair","R DETECTION"
19901,"U0006062","Work Order No: 33704","2026-03-13 11:22:48","2026-04-16 03:18:18","Jamie Wright","Fault on Vesda in comms room adjusted airflow fault now clear system all normal","39A427 B & C","Goodman AU645 - Campus Business Park - Building B/C - 350-374 Parramatta Road, Homebush West, NSW, 2140","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2026-03-13","2026-04-30","","","460.0000","46.0000","506.0000",0.00,"PAID","T-34622","Vesda fault, beeping tenant at Unit B,","34622","COMPLETE","","Callout","R DETECTION"
19900,"U0006061","BAR215_2600035","2026-03-13 10:59:08","2026-04-16 03:18:18","Jamie Wright","As per accepted defect quote QD-2441 dated 02-03-2026.
11/3/2026 installed monitor module to PSU AC Trips on level 3. Programmed and tested.
Installed external temperature probe for FIP PSU battery charger to rectify charger fault issues. System normal","39960","20-22 Mons Road, Westmead, NSW 2145","","","Barwon Investment Partners Pty Ltd ACN 116 012 009 as trustee of the Barwon Institutional Healthcare Property Fund ABN 20 296 879 068","CO-1725","Venncap Real Estate Pty Ltd","2026-03-13","2026-04-30","","","6018.5000","601.8500","6620.3500",0.00,"PAID","T-33861","Supply & Installation of Main Fire Trip Cable (Quote QD-2441)","33861","COMPLETE","","Repair","R DETECTION"
19735,"U0006045","CWO0678513","2026-03-11 08:32:13","2026-04-16 03:18:19","Jamie Wright","Checked program found no groups added to detectors in the car park programmed to group one tested now calls to brigade","39A188","City of Parramatta Council - 9 Wentworth Street, Parramatta, NSW 2150","","150","C/- Colliers Int’l Pty Ltd","CO-504","Colliers International","2026-03-11","2026-04-30","","","460.0000","46.0000","506.0000",0.00,"AUTHORISED","T-34138","Attend site to inspect FIP","34138","COMPLETE","","Callout","R DETECTION"
19454,"U0005897","Work Order No: 334434 Purchase Order No: 584003","2026-03-09 15:00:30","2026-04-12 03:13:44","Jamie Wright","Investigated faults on SFIP unit 4-7. Charger card failed. Replacement required","39A416 AU019","Goodman AU019 - Transtech Business Park - 12 Mars Road, Lane Cove West, NSW 2066","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2026-03-09","2026-04-30","","","460.0000","46.0000","506.0000",0.00,"PAID","T-32198","Faults investigations","32198","COMPLETE","","Callout","R DETECTION"
19452,"U0005895","Work Order No: 334357 Purchase Order No: 583796","2026-03-09 14:21:31","2026-04-12 03:13:44","Jamie Wright","Repaired all faults on fire system all Wagner’s now clear
Photos in documents","39757 AU058","Goodman AU058 - Bungaribee Industrial Estate - 71 Huntingwood Drive Building 2, Huntingwood, NSW, 2148","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2026-03-09","2026-04-30","","","460.0000","46.0000","506.0000",0.00,"PAID","T-33493","L5-S24 24 fault","33493","COMPLETE","","Callout","R DETECTION"
19451,"U0005894","Purchase Order 4100176369","2026-03-09 14:12:22","2026-04-12 03:13:44","Jamie Wright","As per accepted defect quote QD-1718 dated 11-11-2025.","39736","PPIF -  9 George Street, Parramatta, NSW 2150","","","Construction Maintenance Solutions- CMS","CMS","Construction Maintenance Solutions- CMS","2026-03-09","2026-04-30","","","3825.0000","382.5000","4207.5000",0.00,"PAID","T-22408","fire trip installation Level 3 (Quote QD-1718)","22408","COMPLETE","","Repair","R DETECTION"
19449,"U0005892","PO6915319_201010","2026-03-09 13:12:50","2026-04-12 03:13:44","Jamie Wright","Attended site for the isolation as per request, system set back to normal operation","P1096","Base Building Werrington Park Corporate Centre","","","West Infill Sub TC PTY LTD ATF West Infill Sub II Trust C/- CBRE Pty Ltd","*None","CBRE Global Workplace Solotions","2026-03-09","2026-04-30","","","1160.0000","116.0000","1276.0000",0.00,"AUTHORISED","T-34034","FIRE ISOLATION Sat 7th Isolate 6.30 am   De-Isolate Sunday 8th March 5 pm","34034","COMPLETE","","Callout","R DETECTION"
19448,"U0005891","WO00009147","2026-03-09 12:08:01","2026-04-12 03:13:44","Jamie Wright","Investigated faulty modules. Found module 115 in plantroom roof tower B.
Module 99 in car park level 2 fire trip.
CHQ-DRC
PA Microphone to be replaced Redback

23/1 picked up modules and mic from supplier, picked up keys from site for
Follow up 24/1 .

24/1 - Nuu and Gordon

Tested all levels on tower B and levels ground ,1,2 tower A (lifts not working) .

Reached MIC ,on OWS . Found mic causing issues previous not working .

Replaced modules in fault on FIP , clearsd
Faults FIP

Job completed","39A434","Metrolink Corporate Park - 197-201 Coward Street  Mascot, NSW 2020","","","The Trust Company (Australia) Ltd ATF Ascendas Business Park Trust No.1 C/- Colliers","CO-504","Colliers International","2026-03-09","2026-04-30","","","3820.0000","382.0000","4202.0000",0.00,"PAID","T-29177","Investigation of Faults on FIP","29177","COMPLETE","","Callout","R DETECTION"
