Task Ref,Task Name,Task Client,Task Property,Task Category,Task Service Group,Task Assigned To,Quoted Cost,Quoted Sell,Quoted Profit,Quoted Margin,Estimated Cost,Estimated Sell,Estimated Hours,Committed Cost,Committed Hours,Revised Cost,Revised Sell,Revised Profit,Revised Margin,Revised Hours,Uninvoiced,Left to be incurred,Billable,Net Billable,Actual Cost,Invoiced,Invoiced Credit,Net Invoiced,Actual Profit,Actual Margin,Actual Hours,Cash Position,Cumulative Actual Cost,Cumulative Net Invoiced,Activity Actual Cost,Activity Net Invoiced
T-30104,PM2026/02 R DETECTION (39A513) (Delta Fire Australasia Pty Ltd),Australian Catholic Universities (ACU),"ACU - Building 600-650 - 25a Baker Road, Strathfield, NSW 2055",I&T,R DETECTION,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-37226,Wagner Fault Investigation,Ganian Pty Ltd ATF Blacktown Waste & Quarrying Land Unit Trust,"ASICS - 6 Darling Street, Marsden Park - NSW 2765",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,158.17,460.00,301.83,65.61%,0.00,460.00,0.00,460.00,460.00,158.17,0.00,0.00,0.00,-158.17,,1.22,-158.17,158.17,0.00,0.00,0.00
T-34662,Trip testing MWE,FlameSafe Warranty (Contracts),"(AU642) 70 Euston Road, Alexandria",Callout,R DETECTION,John Minai,0.00,0.00,0.00,,0.00,0.00,0.00,6.50,0.05,32.50,130.00,97.50,75.00%,0.05,130.00,6.50,130.00,130.00,26.00,0.00,0.00,0.00,-26.00,,0.20,-26.00,26.00,0.00,0.00,0.00
T-37812,PM2026/04 Annual R DETECTION (39A672 A) ,FlameSafe Warranty (Contracts),"Warehouse B 149 Airds Rd, Minto",I&T,R DETECTION,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-39187,"",George Vasili & Nick Vasili C/- CBRE,"Bronson & Jacobs - 70 Marple Avenue, Villawood, NSW 2163",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,1.00,164.67,1.27,164.67,460.00,295.33,64.20%,1.27,460.00,164.67,460.00,460.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-17558,Request to install detection/speakers (Quote QD-1436),Pengton No. 1 Pty Ltd ATF Pengton No. 1 Unit Trust,"Pengton - 80 George Street, Parramatta, NSW 2150",Repair,R DETECTION,Nu Unasa,5698.36,7507.57,1809.21,24.10%,3529.53,7507.57,7.02,534.73,0.00,6233.09,7507.57,1274.48,16.98%,7.02,7507.57,4064.26,0.00,0.00,2168.83,0.00,0.00,0.00,-2168.83,,16.68,-2168.83,2168.83,0.00,0.00,0.00
T-27431,Catherine has called requesting attendance to attend site following brigade walk through.,State Library of NSW,"State Library of NSW - 1 Shakespeare Place, Sydney, NSW 2000",Callout,R DETECTION,John Minai,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-31451,Investigate EWIS System - concerns raised,RAM Australia Elseie Street Buewood Trust,"39A268 - 2-14 Elsie Street, BURWOOD, 2134",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,669.50,460.00,-209.50,-45.54%,0.00,460.00,0.00,460.00,460.00,669.50,0.00,0.00,0.00,-669.50,,5.15,-669.50,669.50,0.00,0.00,0.00
T-37161,mechanical trip testing,C/-JLL,"Linfox - 27-49 Lenore Drive, Erskine Park, NSW 2759",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,335.83,460.00,124.17,26.99%,0.00,460.00,0.00,460.00,460.00,335.83,0.00,0.00,0.00,-335.83,,2.58,-335.83,335.83,0.00,335.83,0.00
T-33091,PM2026/03 R DETECTION (39A513) (Delta Fire Australasia Pty Ltd),Australian Catholic Universities (ACU),"ACU - Building 600-650 - 25a Baker Road, Strathfield, NSW 2055",I&T,R DETECTION,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-38380,QD-2644 Works,Paspaley Pearls Properties Pty Ltd,"Australasia Chambers - 2 Martin Place, Sydney, NSW 2000",Repair,R DETECTION,,2734.00,3585.01,851.01,23.74%,2734.00,3585.01,0.00,0.00,0.00,2734.00,3585.01,851.01,23.74%,0.00,3585.01,2734.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-23405,Check Program,Goodman Property Services (Aust) Pty Limited SC01822,"Precinct 5 AU186 - 3 Tundra Close, Kemps Kreek, NSW 2178",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,1133.17,460.00,-673.17,-146.34%,0.00,460.00,0.00,460.00,460.00,1133.17,0.00,0.00,0.00,-1133.17,,8.72,-1133.17,1133.17,0.00,0.00,0.00
T-13981,"Smoke Detector fault - Ground Floor, Bld C",Goodman Property Services (Aust) Pty Limited SC01822,"Goodman - AU821 City West Office Park - Buildings B & C 33-35 Saunders Street PYRMONT, 2009,",Callout,R DETECTION,John Minai,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,580.00,580.00,100.00%,0.00,580.00,0.00,580.00,580.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-28218,We had alarm activation on 7/01 in ground floor area,Unions NSW Property and Services Limited,"Labour Council of NSW - 377-383 Sussex Street, Sydney, NSW 2000",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,346.66,460.00,113.34,24.64%,0.00,460.00,0.00,460.00,460.00,346.66,0.00,0.00,0.00,-346.66,,2.67,-346.66,346.66,0.00,0.00,0.00
T-21783,5 Yearly Detection and Warning System (Quote QD-1540),Newton Road Holdings Pty Ltd,"TRS - 170 Newton Road, Wetherill Park, NSW 2164",Repair,R DETECTION,Gordon Jenkins,5978.00,7796.00,1818.00,23.32%,5978.00,7796.00,31.37,4169.44,0.00,10147.44,7796.00,-2351.44,-30.16%,31.37,7796.00,10147.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-30699,Faults FIP ,Charter Hall Holdings Pty Ltd,"Pacific Square - 717 Anzac Parade, Maroubra, NSW 2035",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,301.00,0.00,797.17,0.00,-797.17,,0.00,0.00,301.00,0.00,0.00,496.17,0.00,0.00,0.00,-496.17,,3.82,-496.17,496.17,0.00,0.00,0.00
T-20036,AFSS Inspection Report August 2025 (Quote QD-1463),The Trustee For Gemstone Arndell Park Asset,"Foothills Distribution Centre - 30 Lidco Street, Arndell Park, NSW 2148",Repair,R DETECTION,Gordon Jenkins,9964.95,13244.15,3279.20,24.76%,5674.58,13244.15,0.03,4566.70,0.00,10639.95,13244.15,2604.20,19.66%,0.03,13244.15,10241.28,0.00,0.00,398.67,0.00,0.00,0.00,-398.67,,3.07,-398.67,398.67,0.00,0.00,0.00
T-24201,PM2025/12 R DETECTION (39A501 AU870) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU870 - Chep - 13-15 Interchange Drive, Eastern Creek - NSW 2766",I&T,R DETECTION,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-23236,Detector and cabling repairs (Quote QD-1777),StorHub Australia,"Storhub - 128 Milperra Road, Revesby, NSW 2212",Repair,R DETECTION,Gordon Jenkins,1860.00,2335.61,475.61,20.36%,1860.00,2335.61,0.00,0.00,0.00,1860.00,2335.61,475.61,20.36%,0.00,2335.61,1860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-38249,Call-Out - Mech Fire Trip ,Forza Capital Pty Ltd ATF Forza Liverpool Street Fund C/- CBRE Pty Ltd NSW Rents Trust,"223-225 Liverpool Street, Darlinghurst, NSW 2010",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,2.00,381.33,2.93,381.33,460.00,78.67,17.10%,2.93,460.00,381.33,460.00,460.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-31634,installed a detector,Sydney Trains,"(ROC) Rail Operations Centre - Mandible & Wyndham Street, Alexandria, NSW 2015",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,1040.00,460.00,-580.00,-126.09%,0.00,460.00,0.00,460.00,460.00,1040.00,0.00,0.00,0.00,-1040.00,,4.00,-1040.00,1040.00,0.00,0.00,0.00
T-12466,PM2025/06 R DETECTION (39A506 A) ,"Centuria Property Funds No. 2 Ltd ACF Centuria Investment Management (CIP) Pty Ltd ATF CIP Sub Trust No. 6 Level 41, Chifley Tower 2 Chifley Square Sydney NSW 2000","Centuria - 8 Hexham Place, Wetherill Park, NSW 2164",I&T,R DETECTION,Haider Al-Heyoury,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,249.17,0.00,-249.17,,0.00,0.00,0.00,0.00,0.00,249.17,0.00,0.00,0.00,-249.17,,1.92,-249.17,249.17,0.00,0.00,0.00
T-33545,Fire Alarm at 6:15pm 2/3/26 investigation,Logos Property Management Pty Limited,"LOGOS - Building 5 - 145 Hollinsworth Road, Marsden Park, NSW 2765",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,229.66,460.00,230.34,50.07%,0.00,460.00,0.00,460.00,460.00,229.66,0.00,0.00,0.00,-229.66,,1.77,-229.66,229.66,0.00,0.00,0.00
T-09650,PM2025/04 Servicing - Detection (39966) ,Vanessa Aus Sub TC Pty Ltd ATF Vanessa Aus Sub Trust C/- CBRE Pty Ltd NSW Rents Trust,"1A The Crescent,  Kingsgrove, NSW 2208",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,56.33,0.43,56.33,0.00,-56.33,,0.43,0.00,56.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-20080,AFSS Inspection Report September 2025 (Quote QD-1479),X Commercial,"Elizabeth Towers -  418A Elizabeth Street, Surry Hills, NSW 2010",Repair,R DETECTION,Nu Unasa,5638.39,7065.51,1427.12,20.20%,5350.22,7065.51,0.00,1498.92,2.22,6849.14,7065.51,216.37,3.06%,2.22,7065.51,6849.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-19670,5 Yearly Detection and Warning System (Quote QD-1469),Linfox Australia,"Linfox Workshop Service Centre - 65 Lenore Drive, Erskine Park, NSW 2759",Repair,R DETECTION,,2509.00,3278.00,769.00,23.46%,2509.00,3278.00,9.02,0.00,0.00,2509.00,3278.00,769.00,23.46%,9.02,3278.00,2509.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-16208,FIP Detector Investigations,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU646 - 146 O'Riordan Street, Mascot, NSW 2020",Callout,R DETECTION,John Minai,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,460.00,460.00,100.00%,0.00,460.00,0.00,460.00,460.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-30892,AFSS Inspection report speaker inspection (Quote QD-2094 - FIP),Centuria Institutional Investment No. 3 Pty Ltd ATF BIPT Preston No. 1 Sub Trust,"144 Hartley Road, Smeaton Grange, NSW 2567",Repair,R DETECTION,,10321.38,13457.86,3136.48,23.31%,10321.38,13457.86,0.00,3890.43,0.00,14211.81,13457.86,-753.95,-5.60%,0.00,13457.86,14211.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-19010,Fault on fire system,Goodman Property Services (Aust) Pty Limited SC01822,"AU282 - 3 McPherson Street, Banksmeadow NSW 2019",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,279.50,460.00,180.50,39.24%,0.00,460.00,0.00,460.00,460.00,279.50,0.00,0.00,0.00,-279.50,,2.15,-279.50,279.50,0.00,0.00,0.00
T-25283,5 Yearly Detection and Warning System (Quote QD-1535),Cranden Investments Pty Ltd,"Resolution X - 21B Richmond Road, Homebush West, NSW 2140",Repair,R DETECTION,John Minai,2016.00,2640.00,624.00,23.64%,2016.00,2640.00,4.18,0.00,0.00,3224.99,2640.00,-584.99,-22.16%,4.18,2640.00,2016.00,0.00,0.00,1208.99,0.00,0.00,0.00,-1208.99,,9.30,-1208.99,1208.99,0.00,0.00,0.00
T-27139,PM2026/01 R DETECTION (39A513) (Delta Fire Australasia Pty Ltd),Australian Catholic Universities (ACU),"ACU - Building 600-650 - 25a Baker Road, Strathfield, NSW 2055",I&T,R DETECTION,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-27309,PM2026/01 R DETECTION (39A789) ,Knight Frank,"7 Distribution Dr., Orchard Hills",I&T,R DETECTION,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-24771,AFSS Inspection Report 02062025 (Quote QD-1512),Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU058 - Bungaribee Industrial Estate - 71 Huntingwood Drive Building 2, Huntingwood, NSW, 2148",Repair,R DETECTION,Gordon Jenkins,4640.06,5786.55,1146.49,19.81%,4640.06,5786.55,0.00,0.00,0.00,4640.06,5786.55,1146.49,19.81%,0.00,5786.55,4640.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-10689,PM2025/05 Servicing - Detection (39A337) ,Sydney Trains,"(ROC) Rail Operations Centre - Mandible & Wyndham Street, Alexandria, NSW 2015",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,171.17,1.32,171.17,1860.00,1688.83,90.80%,1.32,1860.00,171.17,1860.00,1860.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-35710,Annual Defect reports (Quote QD-2423 - FIP),Australian Catholic Universities (ACU),"ACU - Building 526 - 8-10 Berry Street, North Sydney, NSW 2055",Repair,R DETECTION,Nu Unasa,420.00,520.00,100.00,19.23%,420.00,520.00,0.00,0.00,0.00,420.00,520.00,100.00,19.23%,0.00,520.00,420.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-33042,PM2026/03 R DETECTION (39753 AU893) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU893 - Riverwood Business Park - 92-100 Belmore Road, Riverwood, NSW, 2210",I&T,R DETECTION,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-26500,Repair fault,Sydney Trains,"(ROC) Rail Operations Centre - Mandible & Wyndham Street, Alexandria, NSW 2015",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,520.00,4.00,520.00,580.00,60.00,10.34%,4.00,580.00,520.00,580.00,580.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-22249,Callout - Retest Detection for AFSS,Lendlease Real Estate Investments Ltd C/- JLL,"Visy Recycling - 112 Euston Road, Alexandria, NSW 2015",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,420.00,920.00,0.00,0.00,0.00,420.00,920.00,500.00,54.35%,0.00,920.00,420.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-14958,PM2025/06 R DETECTION (39A685) ,Primary Connect,"MONDC - 13 Bushmaster Avenue, Moorebank, NSW 2170",I&T,R DETECTION,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-32615,AFSS Inspection report Jan 2026 (Quote QD-2211 - FIP),Kenneth R Moras Property Holdings Pty Ltd,"PFM Corp (BLDG 2) - 147-151 Newton Road, Wetherill Park, NSW 2164",Repair,R DETECTION,John Minai,840.00,1040.00,200.00,19.23%,335.16,1040.00,0.00,0.00,0.00,840.00,1040.00,200.00,19.23%,0.00,1040.00,335.16,0.00,0.00,504.84,0.00,0.00,0.00,-504.84,,3.88,-504.84,504.84,0.00,0.00,0.00
T-38182,QD-2266 Works,Kraft-Heinz Co Australia Ltd,"Kraft Heinz - 92-96 Station Road, Seven Hills, NSW 2147",Repair,R DETECTION,Gordon Jenkins,210.00,460.00,250.00,54.35%,0.00,0.00,0.00,0.00,0.00,177.67,0.00,-177.67,,0.00,0.00,0.00,0.00,0.00,177.67,0.00,0.00,0.00,-177.67,,1.37,-177.67,177.67,0.00,177.67,0.00
T-27443,AFSS Inspection Report October 2025 (Quote QD-1638),Arbor Property,"ARBOUR - 63-65 Burrows Road, Alexandria, NSW 2015",Repair,R DETECTION,Nu Unasa,232.00,292.00,60.00,20.55%,0.00,292.00,2.00,232.00,0.00,634.99,292.00,-342.99,-117.46%,2.00,292.00,232.00,0.00,0.00,402.99,0.00,0.00,0.00,-402.99,,3.10,-402.99,402.99,0.00,0.00,0.00
T-23333,5 Yearly Detection and Warning System (Quote QD-0489),The Trustee For Gemstone Arndell Park Asset,"Foothills Distribution Centre - 30 Lidco Street, Arndell Park, NSW 2148",Repair,R DETECTION,Nu Unasa,5956.00,7430.00,1474.00,19.84%,5399.17,7430.00,0.00,0.00,0.00,5956.00,7430.00,1474.00,19.84%,0.00,7430.00,5399.17,0.00,0.00,556.83,0.00,0.00,0.00,-556.83,,4.28,-556.83,556.83,0.00,0.00,0.00
T-18745,PM2025/10 R DETECTION (39A501 AU870) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU870 - Chep - 13-15 Interchange Drive, Eastern Creek - NSW 2766",I&T,R DETECTION,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-31088,Wagner units to be isolated,FlameSafe Warranty (Contracts),"Building M - 813-913 Wallgrove Road (Momentum Drive), Eastern Creek DHL",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,275.17,460.00,184.83,40.18%,0.00,460.00,0.00,460.00,460.00,275.17,0.00,0.00,0.00,-275.17,,2.12,-275.17,275.17,0.00,0.00,0.00
T-00911,Fire Trips to mech board.,Inner West Council C/- Knight Frank Australia Pty Ltd,"203-209 Northumberland Street, Liverpool - NSW 2060",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,1.00,15682.00,0.00,132.17,1.02,133.17,15682.00,15548.83,99.15%,1.02,15682.00,133.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-32380,mechanical fire trip test ,Polycell NSW Pty Ltd,"POLYCELL - 20-22 Lidco Street, Arndell Park, NSW 2148",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,260.00,460.00,200.00,43.48%,0.00,460.00,0.00,460.00,460.00,260.00,0.00,0.00,0.00,-260.00,,2.00,-260.00,260.00,0.00,0.00,0.00
T-24611,Monthly Defect February 2025 - FIP Bat (Quote QD-0419),DS Holdings and de Luxe Nominees C/O,"De Luxe - 7 Blackfriars Street, Chippendale, NSW 2008",Repair,R DETECTION,Darren Brailey,267.12,342.00,74.88,21.90%,210.00,342.00,0.00,57.12,0.00,267.12,342.00,74.88,21.90%,0.00,342.00,267.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-32190,Faults on the FIP require investigation,Retail Ready Operations Australia,"COLES RRM - 54 Templar Road, Erskine Park, NSW 2759",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,303.33,460.00,156.67,34.06%,0.00,460.00,0.00,460.00,460.00,303.33,0.00,0.00,0.00,-303.33,,2.33,-303.33,303.33,0.00,0.00,0.00
T-15487,Annual Testing 2025 fail safe device inspection (Quote QD-1116),Australian Catholic Universities (ACU),"ACU - Building 530 - 23 Berry Street, North Sydney, NSW 2055",Repair,R DETECTION,,0.00,0.00,0.00,,210.00,460.00,0.00,0.00,0.00,210.00,460.00,250.00,54.35%,0.00,460.00,210.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-36636,Building B L4 D 095,The Trust Company (Australia) Ltd ATF Ascendas Business Park Trust No.1 C/- Colliers,"Metrolink Corporate Park - 197-201 Coward Street  Mascot, NSW 2020",Callout,R DETECTION,John Minai,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,460.00,460.00,100.00%,0.00,460.00,0.00,460.00,460.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-12719,APFS Report 2025 - Detection (Quote QD-0939),Barwon Investment Partners Pty Ltd ACN 116 012 009 as trustee of the Barwon Institutional Healthcare Property Fund ABN 20 296 879 068,"20-22 Mons Road, Westmead, NSW 2145",Repair,R DETECTION,John Minai,795.00,1067.01,272.01,25.49%,311.83,1067.01,0.00,0.00,0.00,795.00,1067.01,272.01,25.49%,0.00,1067.01,311.83,0.00,0.00,483.17,0.00,0.00,0.00,-483.17,,3.72,-483.17,483.17,0.00,0.00,0.00
T-29206,Investigation Pump 2 Fault FIP (Quote QD-2163 - FIP),Hallinans Pty Ltd,"Hi-Quality Group -  9-13 Whyalla Place, Prestons, NSW 2170",Repair,R DETECTION,Mark Sorridimi,630.00,780.00,150.00,19.23%,0.00,0.00,0.00,0.00,0.00,370.50,780.00,409.50,52.50%,0.00,0.00,0.00,0.00,0.00,370.50,780.00,0.00,780.00,409.50,52.50%,2.85,409.50,370.50,780.00,0.00,0.00
T-36073,reprogramming for L1 fir damper,York II Sub Trust,"1 YORK - 1 York Street, Sydney, NSW 2000",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,460.00,460.00,100.00%,0.00,460.00,0.00,460.00,460.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-14790,PM2025/07 R DETECTION (39A501 AU870) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU870 - Chep - 13-15 Interchange Drive, Eastern Creek - NSW 2766",I&T,R DETECTION,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-25477,Fault notifications,C/- Colliers Int’l Pty Ltd,"Woolworths - Building 1 Kiaora Lands -  1 Kiaora Road, Double Bay, NSW 2028",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,260.00,0.00,455.00,460.00,5.00,1.09%,0.00,460.00,260.00,460.00,460.00,195.00,0.00,0.00,0.00,-195.00,,1.50,-195.00,195.00,0.00,0.00,0.00
T-34395,FIP monthly defect investigation (Quote QD-2498),Talish Property Group C/- Knight Frank Australia Pty Ltd,"PPIF -  9 George Street, Parramatta, NSW 2150",Repair,R DETECTION,Nu Unasa,630.00,780.00,150.00,19.23%,0.00,0.00,0.00,156.00,1.20,156.00,0.00,-156.00,,1.20,0.00,156.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-10016,Monthly Defect Repairs (Quote QD-0605),Vassk Investments Pty Ltd ATF Greenhills Estate Unit Trust C/-CBRE,"Toll - 11A Greenhills Avenue, Moorebank, NSW 2170",Repair,R DETECTION,Gordon Jenkins,460.00,460.00,0.00,0.00%,460.00,460.00,0.00,0.00,0.00,460.00,460.00,0.00,0.00%,0.00,460.00,460.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-36568,SQ-0721 Works,Greater Sydney Parklands C/ - JLL,Centennial Park - Grand Drive Sydney NSW 2021,Repair,R DETECTION,,790.00,1027.00,237.00,23.08%,0.00,1027.00,0.00,790.00,0.00,790.00,1027.00,237.00,23.08%,0.00,1027.00,790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-32785,fault on fire panel,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU181 -Homemaker Centre -  49-59 O'Riordan Street, Alexandria, NSW 2015",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,387.83,460.00,72.17,15.69%,0.00,460.00,0.00,460.00,460.00,387.83,0.00,0.00,0.00,-387.83,,2.98,-387.83,387.83,0.00,0.00,0.00
T-14792,PM2025/08 R DETECTION (39A501 AU870) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU870 - Chep - 13-15 Interchange Drive, Eastern Creek - NSW 2766",I&T,R DETECTION,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-36512,SQ-0553 - FIP Works,Retail Ready Operations Australia,"COLES RRM - 54 Templar Road, Erskine Park, NSW 2759",Repair,R DETECTION,,7444.00,9692.00,2248.00,23.19%,7444.00,9692.00,0.00,0.00,0.00,7444.00,9692.00,2248.00,23.19%,0.00,9692.00,7444.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-30722,Investigate Fire Alarm ,Lendlease Real Estate Investments Ltd C/- JLL,"Costas - 4 Beach Street, Eastern Creek, NSW 2766",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,719.33,580.00,-139.33,-24.02%,0.00,580.00,0.00,580.00,580.00,719.33,0.00,0.00,0.00,-719.33,,3.63,-719.33,719.33,0.00,0.00,0.00
